"","tmean_week","TEMP","Predicted"
"1",3.37128589834486,3.2,1.38326765442552
"2",3.59818386266948,3.2,1.38326765442552
"3",3.82508182699409,3.2,1.38326765442552
"4",4.05197979131871,3.2,1.38326765442552
"5",4.27887775564333,3.2,1.38326765442552
"6",4.50577571996795,3.2,1.38326765442552
"7",4.73267368429256,3.2,1.38326765442552
"8",4.95957164861718,3.2,1.38326765442552
"9",5.1864696129418,3.2,1.38326765442552
"10",5.41336757726641,3.2,1.38326765442552
"11",5.64026554159103,3.2,1.38326765442552
"12",5.86716350591565,3.2,1.38326765442552
"13",6.09406147024027,3.2,1.38326765442552
"14",6.32095943456488,3.2,1.38326765442552
"15",6.5478573988895,3.2,1.38326765442552
"16",6.77475536321412,3.2,1.38326765442552
"17",7.00165332753873,3.2,1.38326765442552
"18",7.22855129186335,3.2,1.38326765442552
"19",7.45544925618797,3.2,1.41179293479345
"20",7.68234722051259,3.2,1.43435676275516
"21",7.9092451848372,3.2,1.51047976341542
"22",8.13614314916182,3.2,1.51047976341542
"23",8.36304111348644,3.2,1.51047976341542
"24",8.58993907781105,3.2,1.51261216329299
"25",8.81683704213567,3.2,1.51783149592154
"26",9.04373500646029,3.2,1.5613949054653
"27",9.27063297078491,3.2,1.56292053616014
"28",9.49753093510952,3.2,1.56370239446044
"29",9.72442889943414,3.2,1.56370239446044
"30",9.95132686375876,3.2,1.56370239446044
"31",10.1782248280834,3.2,1.57329400669878
"32",10.405122792408,3.2,1.57851878492226
"33",10.6320207567326,3.2,1.77189348807077
"34",10.8589187210572,3.2,1.81047462438293
"35",11.0858166853818,3.2,1.81278623199416
"36",11.3127146497065,3.2,1.78641712603293
"37",11.5396126140311,3.2,1.77499882974925
"38",11.7665105783557,3.2,1.7645181526893
"39",11.9934085426803,3.2,1.76346556397073
"40",12.2203065070049,3.2,1.74645450888131
"41",12.4472044713295,3.2,1.74863916887557
"42",12.6741024356542,3.2,1.74331334371795
"43",12.9010003999788,3.2,1.70286433977052
"44",13.1278983643034,3.2,1.70279121107689
"45",13.354796328628,3.2,1.70075458126235
"46",13.5816942929526,3.2,1.70053165841808
"47",13.8085922572772,3.2,1.70053165841808
"48",14.0354902216019,3.2,1.70053165841808
"49",14.2623881859265,3.2,1.70053165841808
"50",14.4892861502511,3.2,1.70053165841808
"51",3.37128589834486,3.42857142857143,1.38326765442552
"52",3.59818386266948,3.42857142857143,1.38326765442552
"53",3.82508182699409,3.42857142857143,1.38326765442552
"54",4.05197979131871,3.42857142857143,1.38326765442552
"55",4.27887775564333,3.42857142857143,1.38326765442552
"56",4.50577571996795,3.42857142857143,1.38326765442552
"57",4.73267368429256,3.42857142857143,1.38326765442552
"58",4.95957164861718,3.42857142857143,1.38326765442552
"59",5.1864696129418,3.42857142857143,1.38326765442552
"60",5.41336757726641,3.42857142857143,1.38326765442552
"61",5.64026554159103,3.42857142857143,1.38326765442552
"62",5.86716350591565,3.42857142857143,1.38326765442552
"63",6.09406147024027,3.42857142857143,1.38326765442552
"64",6.32095943456488,3.42857142857143,1.38326765442552
"65",6.5478573988895,3.42857142857143,1.38326765442552
"66",6.77475536321412,3.42857142857143,1.38326765442552
"67",7.00165332753873,3.42857142857143,1.38326765442552
"68",7.22855129186335,3.42857142857143,1.38326765442552
"69",7.45544925618797,3.42857142857143,1.41179293479345
"70",7.68234722051259,3.42857142857143,1.43435676275516
"71",7.9092451848372,3.42857142857143,1.51047976341542
"72",8.13614314916182,3.42857142857143,1.51047976341542
"73",8.36304111348644,3.42857142857143,1.51047976341542
"74",8.58993907781105,3.42857142857143,1.51261216329299
"75",8.81683704213567,3.42857142857143,1.51783149592154
"76",9.04373500646029,3.42857142857143,1.5613949054653
"77",9.27063297078491,3.42857142857143,1.56292053616014
"78",9.49753093510952,3.42857142857143,1.56370239446044
"79",9.72442889943414,3.42857142857143,1.56370239446044
"80",9.95132686375876,3.42857142857143,1.56370239446044
"81",10.1782248280834,3.42857142857143,1.57329400669878
"82",10.405122792408,3.42857142857143,1.57851878492226
"83",10.6320207567326,3.42857142857143,1.77189348807077
"84",10.8589187210572,3.42857142857143,1.81047462438293
"85",11.0858166853818,3.42857142857143,1.81278623199416
"86",11.3127146497065,3.42857142857143,1.78641712603293
"87",11.5396126140311,3.42857142857143,1.77499882974925
"88",11.7665105783557,3.42857142857143,1.7645181526893
"89",11.9934085426803,3.42857142857143,1.76346556397073
"90",12.2203065070049,3.42857142857143,1.74645450888131
"91",12.4472044713295,3.42857142857143,1.74863916887557
"92",12.6741024356542,3.42857142857143,1.74331334371795
"93",12.9010003999788,3.42857142857143,1.70286433977052
"94",13.1278983643034,3.42857142857143,1.70279121107689
"95",13.354796328628,3.42857142857143,1.70075458126235
"96",13.5816942929526,3.42857142857143,1.70053165841808
"97",13.8085922572772,3.42857142857143,1.70053165841808
"98",14.0354902216019,3.42857142857143,1.70053165841808
"99",14.2623881859265,3.42857142857143,1.70053165841808
"100",14.4892861502511,3.42857142857143,1.70053165841808
"101",3.37128589834486,3.65714285714286,1.38326765442552
"102",3.59818386266948,3.65714285714286,1.38326765442552
"103",3.82508182699409,3.65714285714286,1.38326765442552
"104",4.05197979131871,3.65714285714286,1.38326765442552
"105",4.27887775564333,3.65714285714286,1.38326765442552
"106",4.50577571996795,3.65714285714286,1.38326765442552
"107",4.73267368429256,3.65714285714286,1.38326765442552
"108",4.95957164861718,3.65714285714286,1.38326765442552
"109",5.1864696129418,3.65714285714286,1.38326765442552
"110",5.41336757726641,3.65714285714286,1.38326765442552
"111",5.64026554159103,3.65714285714286,1.38326765442552
"112",5.86716350591565,3.65714285714286,1.38326765442552
"113",6.09406147024027,3.65714285714286,1.38326765442552
"114",6.32095943456488,3.65714285714286,1.38326765442552
"115",6.5478573988895,3.65714285714286,1.38326765442552
"116",6.77475536321412,3.65714285714286,1.38326765442552
"117",7.00165332753873,3.65714285714286,1.38326765442552
"118",7.22855129186335,3.65714285714286,1.38326765442552
"119",7.45544925618797,3.65714285714286,1.41179293479345
"120",7.68234722051259,3.65714285714286,1.43435676275516
"121",7.9092451848372,3.65714285714286,1.51047976341542
"122",8.13614314916182,3.65714285714286,1.51047976341542
"123",8.36304111348644,3.65714285714286,1.51047976341542
"124",8.58993907781105,3.65714285714286,1.51261216329299
"125",8.81683704213567,3.65714285714286,1.51783149592154
"126",9.04373500646029,3.65714285714286,1.5613949054653
"127",9.27063297078491,3.65714285714286,1.56292053616014
"128",9.49753093510952,3.65714285714286,1.56370239446044
"129",9.72442889943414,3.65714285714286,1.56370239446044
"130",9.95132686375876,3.65714285714286,1.56370239446044
"131",10.1782248280834,3.65714285714286,1.57329400669878
"132",10.405122792408,3.65714285714286,1.57851878492226
"133",10.6320207567326,3.65714285714286,1.77189348807077
"134",10.8589187210572,3.65714285714286,1.81047462438293
"135",11.0858166853818,3.65714285714286,1.81278623199416
"136",11.3127146497065,3.65714285714286,1.78641712603293
"137",11.5396126140311,3.65714285714286,1.77499882974925
"138",11.7665105783557,3.65714285714286,1.7645181526893
"139",11.9934085426803,3.65714285714286,1.76346556397073
"140",12.2203065070049,3.65714285714286,1.74645450888131
"141",12.4472044713295,3.65714285714286,1.74863916887557
"142",12.6741024356542,3.65714285714286,1.74331334371795
"143",12.9010003999788,3.65714285714286,1.70286433977052
"144",13.1278983643034,3.65714285714286,1.70279121107689
"145",13.354796328628,3.65714285714286,1.70075458126235
"146",13.5816942929526,3.65714285714286,1.70053165841808
"147",13.8085922572772,3.65714285714286,1.70053165841808
"148",14.0354902216019,3.65714285714286,1.70053165841808
"149",14.2623881859265,3.65714285714286,1.70053165841808
"150",14.4892861502511,3.65714285714286,1.70053165841808
"151",3.37128589834486,3.88571428571429,1.38326765442552
"152",3.59818386266948,3.88571428571429,1.38326765442552
"153",3.82508182699409,3.88571428571429,1.38326765442552
"154",4.05197979131871,3.88571428571429,1.38326765442552
"155",4.27887775564333,3.88571428571429,1.38326765442552
"156",4.50577571996795,3.88571428571429,1.38326765442552
"157",4.73267368429256,3.88571428571429,1.38326765442552
"158",4.95957164861718,3.88571428571429,1.38326765442552
"159",5.1864696129418,3.88571428571429,1.38326765442552
"160",5.41336757726641,3.88571428571429,1.38326765442552
"161",5.64026554159103,3.88571428571429,1.38326765442552
"162",5.86716350591565,3.88571428571429,1.38326765442552
"163",6.09406147024027,3.88571428571429,1.38326765442552
"164",6.32095943456488,3.88571428571429,1.38326765442552
"165",6.5478573988895,3.88571428571429,1.38326765442552
"166",6.77475536321412,3.88571428571429,1.38326765442552
"167",7.00165332753873,3.88571428571429,1.38326765442552
"168",7.22855129186335,3.88571428571429,1.38326765442552
"169",7.45544925618797,3.88571428571429,1.41179293479345
"170",7.68234722051259,3.88571428571429,1.43435676275516
"171",7.9092451848372,3.88571428571429,1.51047976341542
"172",8.13614314916182,3.88571428571429,1.51047976341542
"173",8.36304111348644,3.88571428571429,1.51047976341542
"174",8.58993907781105,3.88571428571429,1.51261216329299
"175",8.81683704213567,3.88571428571429,1.51783149592154
"176",9.04373500646029,3.88571428571429,1.5613949054653
"177",9.27063297078491,3.88571428571429,1.56292053616014
"178",9.49753093510952,3.88571428571429,1.56370239446044
