"n.trees","cv.r.squared"
25931,0.678948377025201
31363,0.673709758349625
31806,0.685356236551805
30860,0.704974143229209
31486,0.669149375629983
26814,0.644211788890675
16017,0.675808680539974
31564,0.699214638376065
29067,0.685429364468026
31739,0.710104731874151
29338,0.669956057865473
28372,0.698855989028345
31808,0.723429922271102
31803,0.66789874482773
31628,0.683785807837304
15322,0.629460297785171
31717,0.663107743838291
30961,0.684042314272952
31807,0.712788424362557
23938,0.673824168398136
31243,0.708592772950784
31615,0.696945372253433
31737,0.719913886725933
29881,0.702289686988081
24717,0.682449937296306
24602,0.687332535758559
31807,0.673163428714386
18944,0.68741262625562
29416,0.710716158699139
31716,0.691208700384588
21487,0.658369312098988
29059,0.682248264167793
31651,0.677427808523303
31273,0.667274016824695
31436,0.694859064289111
31801,0.711284126834781
28652,0.687760300206622
31751,0.696210469862823
23822,0.701871816494798
31806,0.683946806232557
28904,0.688672807482776
31653,0.702599519123875
31264,0.690798283715241
31021,0.698851530508685
23141,0.674206975188508
31568,0.691425452163096
31764,0.680898804351117
31671,0.698754535560334
23438,0.662233541034203
24168,0.691191054182406
31798,0.724609363100716
28418,0.638742134924144
31718,0.713523993542779
20965,0.664387327281801
31789,0.705486335878025
31799,0.67746166645331
31703,0.699778452533963
30721,0.703954031891064
21209,0.681669019263044
31774,0.684422168747217
31792,0.698157067488534
31798,0.700780284718547
26429,0.694785945868714
25114,0.668966794785575
31814,0.697077791983444
30018,0.707849498116443
20486,0.672417602577666
31773,0.702215181236651
31811,0.693436556326051
30702,0.686804416000944
31465,0.676939612601623
29292,0.661304182389484
28340,0.702859129771788
31397,0.703549978781439
18831,0.67606705186822
31699,0.688590250138199
31549,0.705014413967487
31386,0.666874128709464
24430,0.669951902535085
31813,0.696167846413412
30666,0.702538774833324
19480,0.688697030375574
30314,0.715539281692651
22585,0.671571055499441
25516,0.68265958837926
23252,0.709658966388485
16813,0.685652748557731
30131,0.701982366226726
27498,0.695759963397512
22650,0.654425135903684
31745,0.686883419424046
28968,0.687002287054965
24916,0.698758750773097
31258,0.661172782235882
25257,0.694177790015512
31752,0.707792163032589
31768,0.704115200180142
29461,0.688219348255359
27824,0.681408611310849
31810,0.725791413183383
