"bf","lr","best.iter","cv.r.squared"
0.5,0.1,2213,0.572327266958654
0.5,0.1,2183,0.584288777547242
0.5,0.1,778,0.576041713234999
0.5,0.1,8917,0.584720400167158
0.5,0.1,39489,0.556011668014654
0.5,0.1,715,0.604210866137381
0.5,0.1,33774,0.619568191344488
0.5,0.1,487,0.590368616921899
0.5,0.1,39190,0.589980120750161
0.5,0.1,9658,0.604338442239361
0.6,0.1,469,0.651679956620353
0.6,0.1,4057,0.627301120193832
0.6,0.1,446,0.61815606540331
0.6,0.1,161,0.59023009418066
0.6,0.1,734,0.619529107526679
0.6,0.1,370,0.66150046674461
0.6,0.1,597,0.602195917925083
0.6,0.1,39614,0.65171415351275
0.6,0.1,379,0.600562825855105
0.6,0.1,335,0.59784973714471
0.7,0.1,245,0.631487048405517
0.7,0.1,241,0.640515523771005
0.7,0.1,393,0.662473718135338
0.7,0.1,398,0.672005341751049
0.7,0.1,636,0.674581933405097
0.7,0.1,164,0.667617652717104
0.7,0.1,150,0.635718021226383
0.7,0.1,103,0.636799315572223
0.7,0.1,792,0.691193939841691
0.7,0.1,310,0.609415651406395
0.5,0.05,23572,0.627797713395436
0.5,0.05,39917,0.574953923581145
0.5,0.05,553,0.556483686877782
0.5,0.05,346,0.583575574606743
0.5,0.05,24179,0.605757423490264
0.5,0.05,1209,0.599455767147549
0.5,0.05,1892,0.600136657097247
0.5,0.05,15233,0.627811307419103
0.5,0.05,32616,0.616917889468914
0.5,0.05,39998,0.63671719105657
0.6,0.05,645,0.635601183785278
0.6,0.05,1153,0.643823689653631
0.6,0.05,1889,0.647311652697586
0.6,0.05,843,0.632899863209366
0.6,0.05,719,0.619190612502098
0.6,0.05,330,0.551455894900559
0.6,0.05,583,0.616410252571146
0.6,0.05,1226,0.622834855837972
0.6,0.05,862,0.669924900862459
0.6,0.05,38418,0.644951194331915
0.7,0.05,553,0.652853790407814
0.7,0.05,946,0.693663127343494
0.7,0.05,390,0.668147699005942
0.7,0.05,567,0.67373804036984
0.7,0.05,519,0.663661635419666
0.7,0.05,709,0.654564792465113
0.7,0.05,461,0.677716247192447
0.7,0.05,589,0.681363566796494
0.7,0.05,943,0.695333112944041
0.7,0.05,837,0.711999500996658
0.5,0.01,39717,0.603152057348416
0.5,0.01,7981,0.595666307118884
0.5,0.01,2989,0.605136676512597
0.5,0.01,39349,0.611595309610283
0.5,0.01,39937,0.615458566218907
0.5,0.01,34173,0.616063782379945
0.5,0.01,39874,0.605382754133239
0.5,0.01,40000,0.644563304778638
0.5,0.01,39805,0.638519886455057
0.5,0.01,39243,0.653069328600162
0.6,0.01,11937,0.651146231081886
0.6,0.01,39933,0.697010204791349
0.6,0.01,4756,0.659478869191413
0.6,0.01,6501,0.632935004765023
0.6,0.01,5551,0.705872027836365
0.6,0.01,5499,0.613721299865066
0.6,0.01,4916,0.66346103954365
0.6,0.01,9276,0.650946070474308
0.6,0.01,3141,0.627764188606617
0.6,0.01,4860,0.650464109566667
0.7,0.01,4257,0.670980083615692
0.7,0.01,4709,0.678429946262267
